label,log,package
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-atomicwrites
2,ModuleNotFoundError: No module named 'pytz',python-breathe
3,13 skipped  11 deselected  28 warnings  6 error in 839.31 seconds,python-cryptography
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-entrypoints
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-execnet
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babe,python-filelock
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babe,python-funcsigs
4,error: ‘EVBACKEND_LINUXAIO’ undeclared (first use in this function) error: ‘EVBACKEND_IOURING’ undeclared (first use in this function); did you mean ‘EVBACKEND_PORT’?,python-gevent
2,ModuleNotFoundError: No module named 'tornado',python-httpretty
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-hypothesis
1,distutils.errors.DistutilsError: Command '['/usr/bin/python3'  '-m'  'pip'  '--disable-pip-version-check'  'wheel'  '--no-deps'  '-w'  '/tmp/tmp0lyyfq1n'  '--quiet'  'setuptools_scm[toml]>=3.4.1']' returned non-zero exit status 1.,python-importlib-resources
1,distutils.errors.DistutilsError: Command '['/usr/bin/python3'  '-m'  'pip'  '--disable-pip-version-check'  'wheel'  '--no-deps'  '-w'  '/tmp/tmp7j5_o2u2'  '--quiet'  'setuptools_scm[toml]>=3.4.1']' returned non-zero exit status 1.,python-jaraco-functools
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),python-joblib
4,AttributeError: 'NoneType' object has no attribute 'split',python-jsonpatch
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-netaddr
2,ModuleNotFoundError: No module named 'pytz',python-nss
1,RuntimeError: Cannot cythonize with old Cython version (0.29.14 installed  needs 0.29.21),python-pandas
2,pkg_resources.DistributionNotFound: The 'PasteDeploy' distribution was not found and is required by the application,python-paste-deploy
3,FAILED Tests/oss-fuzz/test_fuzzers.py - AttributeError: 'Version' object has …,python-pillow
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-py
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-pyasn1
2,ModuleNotFoundError: No module named 'pytz',python-pybeam
1,distutils.errors.DistutilsError: Command '['/usr/bin/python3'  '-m'  'pip'  '--disable-pip-version-check'  'wheel'  '--no-deps'  '-w'  '/tmp/tmphjcf8wjt'  '--quiet'  'pytz>=2015.7']' returned non-zero exit status 1.,python-pygments
2,ModuleNotFoundError: No module named 'Image',python-qrcode
1,Error: This version of PyQt5 requires sip 4.19.23 or later.,python-qt5
2,ImportError: scipy is not installed.,python-scikit-learn
2,ModuleNotFoundError: No module named 'pytz',python-sphinx
1,distutils.errors.DistutilsError: Command '['/usr/bin/python3'  '-m'  'pip'  '--disable-pip-version-check'  'wheel'  '--no-deps'  '-w'  '/tmp/tmp_c1huvz4'  '--quiet'  'setuptools_scm[toml]>=3.4']' returned non-zero exit status 1.,python-tqdm
2,ModuleNotFoundError: No module named 'tornado',python-urllib3
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-webencodings
2,ModuleNotFoundError: No module named 'werkzeug.middleware',python-werkzeug
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-wrapt
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,python-zope-event
2,ERROR: Could not find a version that satisfies the requirement coverage>=5.0.3 (from versions: none),python-zope-interface
2,RuntimeError: Missing build dependency: Unable to `import yaml`.,pytorch
2,ModuleNotFoundError: No module named 'javapackages',qdox
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,qemu
3,ESTS COMPLETE.  Summary: Total tests: 2133 Passes: 2129 Failures: 1 Unexpected Passes: 0 Expected Failures: 3, qpdf
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,qpid-proton
4,UnboundLocalError: local variable 'QtCore' referenced before assignment,qscintilla
4,qdeclarativepositionsource.cpp:283:49: error: 'errorOccurred' is not a member of 'QAbstractSocket',qt5-qtlocation
4,debugging/qscriptdebuggerconsole.cpp:407:48: error: 'SkipEmptyParts' is not a member of 'Qt',qt5-qtscript
4,WARNING: /home/abuild/rpmbuild/BUILD/webkit-qtwebkit-23/Tools/qmake/mkspecs/features/use_all_in_one_files.prf:15: Unmatched parentheses are deprecated.,qtwebkit
2,ModuleNotFoundError: No module named 'six',reflections
2,ModuleNotFoundError: No module named 'giscanner._giscanner',rest
2,ModuleNotFoundError: No module named 'javapackages',hino
2,ModuleNotFoundError: No module named 'giscanner._giscanner',rpm-ostree
3,388 scenarios ([31m7 failed[0m  [36m4 skipped[0m  [32m377 passed[0m) 1832 steps ([31m7 failed[0m  [36m17 skipped[0m  [32m1808 passed[0m) 61m12.881s,rubygem-aruba
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-atomic
4,NoMethodError: undefined method `source_location' for #<Binding:0x0000002ac6508d18>,rubygem-bindex
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-byebug
3,rspec ./spec/builtin_contracts_spec.rb:440 # Contracts: StrictHash: when given an input with missing keys raises an error, rubygem-contracts
3,cucumber features/docs/defining_steps/nested_steps.feature:111 # Scenario: Backtrace doesn't skip nested steps,rubygem-cucumber
7,cucumber features/timeouts.feature:30 # Scenario: Invoke a step definition that takes longer than its timeout,rubygem-cucumber-wire
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-fattr
4,ruby: invalid option -:  (-h will show valid options) (RuntimeError),rubygem-flexmock
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-httpclient
3,TestFiles#test_gfm_header_ids_to_html [/home/abuild/rpmbuild/BUILD/kramdown-parser-gfm-1.1.0/usr/share/gems/gems/kramdown-parser-gfm-1.1.0/test/test_files.rb:32]:,rubygem-kramdown-parser-gfm
1,An error occurred while loading ./spec/sinatra_spec.rb. Failure/Error: require 'ruby2_keywords',rubygem-mustermann
6,tee: /dev/stderr: Permission denied,rubygem-prawn
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-prawn-table
4,/home/abuild/rpmbuild/BUILD/rails-html-sanitizer-1.4.2/usr/share/gems/gems/rails-html-sanitizer-1.4.2/test/sanitizer_test.rb:184:in `<class:SanitizersTest>': uninitialized constant Loofah::HTML5::SafeList (NameError),rubygem-rails-html-sanitizer
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-rake-compiler
3,594 tests  5247 assertions  1 failure,rubygem-redis
8,rpmbuild: error while loading shared libraries: libelf.so.1: cannot open shared object file: No such file or directory,rubygem-session
3,1 tests  0 assertions  0 failures  1 errors,rubygem-shoulda
4,TZInfo::DataSources::TCZoneinfoDataSource#test_timezone_identifiers_excludes_those_that_cannot_be_utf8_encoded: NoMethodError: undefined method `call' for nil:NilClass,rubygem-tzinfo
2,ERROR: Python module pytdb of version 1.4.3 not found  and bundling disabled,samba
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),sbt
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),scala
2,CMake Error at /usr/share/cmake/Modules/FindPackageHandleStandardArgs.cmake:230 (message): Could NOT find PY_yaml (missing: PY_YAML),scap-security-guide
2,ModuleNotFoundError: No module named 'selinux',setroubleshoot
2,ModuleNotFoundError: No module named 'javapackages', shrinkwrap
4,Error: child killed by signal 6 (Aborted),simde
2,ModuleNotFoundError: No module named 'javapackages', sisu
2,ModuleNotFoundError: No module named 'six',sisu-mojos
2,ModuleNotFoundError: No module named 'javapackages',slf4j
2,ModuleNotFoundError: No module named 'giscanner._giscanner',snapd-glib
2,ModuleNotFoundError: No module named 'javapackages',sonatype-oss-parent
2,ModuleNotFoundError: No module named 'six',spatial4j
2,ModuleNotFoundError: No module named 'giscanner._giscanner',spice-gtk
2,ModuleNotFoundError: No module named 'javapackages',spice-parent
2,ModuleNotFoundError: No module named 'six',spymemcached
7,[java] error(10):  internal error: org.antlr.tool.Grammar.createLookaheadDFA(Grammar.java:1279): could not even do k=1 for decision 26; reason: timed out (>1000ms),sqljet
4,error: 'LIBECAP_VERSION' was not declared in this scope; did you mean 'SSL_SECOP_VERSION'?,squid
3,make[4]: *** [Makefile:40491: test-suite.log] Error 1 make[3]: *** [Makefile:40599: check-TESTS] Error 2,sssd
2,ModuleNotFoundError: No module named 'javapackages',stax2-api
10,[ERROR] [ERROR] Some problems were encountered while processing the POMs: [FATAL] Non-resolvable parent POM for org.jvnet.staxex:stax-ex:1.8: Could not transfer artifact net.java:jvnet-parent:pom:5 from/to huaweicloud,stax-ex
1,configure.ac:20: error: Autoconf version 2.70 or higher is required configure.ac:20: the top level,sudo
3,make[3]: *** [Makefile:698: test-suite.log] Error 1 make[2]: *** [Makefile:806: check-TESTS] Error 2,swtpm
2,configure: error: Package requirements (luajit) were not met: Package 'luajit'  required by 'virtual:world'  not found,sysbench
4,vendor/github.com/opencontainers/runc/libcontainer/init_linux.go:271:12: undefined: system.Setuid,syscontainer-tools
2,ModuleNotFoundError: No module named 'giscanner._giscanner',telepathy-glib
2,ModuleNotFoundError: No module named 'giscanner._giscanner',telepathy-logger
8,tar: /home/abuild/rpmbuild/SOURCES/external-riscv64.tar.bz2: Cannot open: No such file or directory,tensorflow
2,ModuleNotFoundError: No module named 'javapackages',testing
2,configure: error: some requested system libraries failed,texlive-base
2,configure: error: failed to find required module fontforge,thai-scalable-fonts
6,/home/abuild/rpmbuild/BUILD/pegasus/mak/config.mak:336: *** PEGASUS_PLATFORM environment variable must be set to one of the following:,tog-pegasus
2,ModuleNotFoundError: No module named 'giscanner._giscanner', totem
2,ModuleNotFoundError: No module named 'giscanner._giscanner',totem-pl-parser
2,ModuleNotFoundError: No module named 'giscanner._giscanner',tracker
9,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.8.0:compile (default-compile) on project tycho-p2-extras-plugin: Compilation failure,tycho-extras
1,configure: error: Package requirements (blockdev >= 2.25) were not met: Package dependency requirement 'blockdev >= 2.25' could not be satisfied. Package 'blockdev' has version '2.24'  required version is '>= 2.25',udisks2
2,ModuleNotFoundError: No module named 'giscanner._giscanner',upower
4,error: array bound is not an integer constant before ']' token,usbguard
3,1 tests of 213 FAILED,util-linux
2,configure: error: Package requirements (libpcre2-8) were not met: Package 'libpcre2-8'  required by 'virtual:world'  not found,varnish
6,error: %prein(fipscheck-1.5.0-7.oe1.riscv64) scriptlet failed  signal 6 error: fipscheck-1.5.0-7.oe1.riscv64: install failed,vcftools
1,meson.build:77:0: ERROR: Invalid version of dependency  need 'epoxy' ['>= 1.5.4'] found '1.5.3'.,virglrenderer
3,make[3]: *** [Makefile:741: test-suite.log] Error 1 make[2]: *** [Makefile:849: check-TESTS] Error 2,volume_key
2,ModuleNotFoundError: No module named 'giscanner._giscanner',vte
2,ModuleNotFoundError: No module named 'javapackages', weld-api
2,ModuleNotFoundError: No module named 'six',weld-core
2,ModuleNotFoundError: No module named 'six',weld-parent
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),wildfly-core
2,ModuleNotFoundError: No module named 'javapackages',woodstox-core
2,ModuleNotFoundError: No module named 'javapackages',xalan-j2
2,ModuleNotFoundError: No module named 'javapackages',xbean
2,ModuleNotFoundError: No module named 'javapackages',xerces-j2
2,ModuleNotFoundError: No module named 'javapackages',xml-commons-apis
2,ModuleNotFoundError: No module named 'javapackages',xml-commons-resolver
2,ModuleNotFoundError: No module named 'javapackages',xmlgraphics-commons
2,ModuleNotFoundError: No module named 'javapackages',xmvn
2,ModuleNotFoundError: No module named 'javapackages',xnio
1,Package dependency requirement 'inputproto >= 2.3.99.1' could not be satisfied. Package 'inputproto' has version '2.3.2'  required version is '>= 2.3.99.1',xorg-x11-drv-libinput
4,error: two or more data types in declaration specifiers,xorg-x11-drv-qxl
2,ModuleNotFoundError: No module named 'javapackages',xz-java
10,[ERROR] [ERROR] Some problems were encountered while processing the POMs: [FATAL] Non-resolvable parent POM for org.apache.zookeeper:parent:3.6.2: Could not transfer artifact org.apache:apache:pom:23 from/to huaweicloud,zookeeper
7,"Job seems to be stuck here, killed. (after 43200 seconds of inactivity)",chromium
10,"[ 1241s] RTNETLINK answers: File exists
[ 1241s] RTNETLINK answers: Permission denied
[ 1241s] Network setup
[ 1241s] Cannot find device ""eth0""
[ 1241s] Cannot find device ""eth0""
[ 1241s] Cannot find device ""eth0""
[ 1241s] Error: Nexthop has invalid gateway.",delve
10,"[  935s] RTNETLINK answers: File exists
[  935s] RTNETLINK answers: Permission denied
[  935s] Network setup
[  935s] Cannot find device ""eth0""
[  935s] Cannot find device ""eth0""
[  935s] Cannot find device ""eth0""
[  935s] Error: Nexthop has invalid gateway.",dietlibc
2,"[ 1028s] [ERROR] Cannot resolve project dependencies:
[ 1028s] [ERROR]   Software being installed: org.eclipse.egit.core 5.4.0.201906121030-r
[ 1028s] [ERROR]   Missing requirement: org.eclipse.egit.core 5.4.0.201906121030-r requires 'java.package; org.eclipse.jgit.annotations [5.4.0,5.5.0)' but it could not be found
[ 1028s] [ERROR] 
[ 1028s] [ERROR] See http://wiki.eclipse.org/Tycho/Dependency_Resolution_Troubleshooting for help.
[ 1028s] [ERROR] Cannot resolve dependencies of MavenProject: org.eclipse.egit:org.eclipse.egit.core:5.4.0.201906121030-r @ /home/abuild/rpmbuild/BUILD/egit-5.4.0.201906121030-r/org.eclipse.egit.core/pom.xml: See log for details -> [Help 1]
[ 1028s] [ERROR] 
[ 1028s] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.
[ 1028s] [ERROR] Re-run Maven using the -X switch to enable full debug logging.
[ 1028s] [ERROR] 
[ 1028s] [ERROR] For more information about the errors and possible solutions, please read the following articles:
[ 1028s] [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MavenExecutionException",eclipse-egit
1,"[ 1612s] cc1: error: unrecognized command-line option ‘-m32’
[ 1612s] cc1: error: ‘-march=i586’: ISA string must begin with rv32 or rv64
[ 1612s] cc1: error: unrecognized command-line option ‘-malign-double’
[ 1612s] cc1: error: requested ABI requires ‘-march’ to subsume the ‘D’ extension
[ 1612s] cc1: error: ABI requires ‘-march=rv64’",edk2
10,"[ERROR] Failed to execute goal com.diffplug.spotless:spotless-maven-plugin:2.4.2:check (spotless-check) on project flink-parent: Execution spotless-check of goal com.diffplug.spotless:spotless-maven-plugin:2.4.2:check failed: Plugin com.diffplug.spotless:spotless-maven-plugin:2.4.2 or one of its dependencies could not be resolved: Could not transfer artifact org.codehaus.groovy:groovy:jar:3.0.3 from/to aliyun (http://maven.aliyun.com/repository/central/): GET request of: org/codehaus/groovy/groovy/3.0.3/groovy-3.0.3.jar from aliyun failed: Premature end of Content-Length delimited message body (expected: 7,907,445; received: 2,026,717) -> [Help 1]",flink
1,"[ 1308s] cc1: error: '-march=native': ISA string must begin with rv32 or rv64
[ 1308s] cc1: error: requested ABI requires '-march' to subsume the 'D' extension
[ 1308s] cc1: error: ABI requires '-march=rv64'",gazelle
8,[30082s] cp: cannot stat '/home/abuild/rpmbuild/BUILD/output/gcc_arm64le/gcc_arm64le.tar.gz': No such file or directory,gcc-cross
9,"[ERROR] [ERROR] Some problems were encountered while processing the POMs:
[ 2186s] [ERROR] Unresolveable build extension: Plugin org.apache.felix:maven-bundle-plugin:2.5.0 or one of its dependencies could not be resolved: Failed to read artifact descriptor for org.apache.felix:maven-bundle-plugin:jar:2.5.0 @",hadoop
9,"[ERROR] [ERROR] Some problems were encountered while processing the POMs:
[ 2561s] [ERROR] Unresolveable build extension: Plugin org.apache.felix:maven-bundle-plugin:2.5.0 or one of its dependencies could not be resolved: Failed to read artifact descriptor for org.apache.felix:maven-bundle-plugin:jar:2.5.0 @",hadoop-3.1
10,"[ERROR] Failed to execute goal on project hive-upgrade-acid: Could not resolve dependencies for project org.apache.hive:hive-upgrade-acid:jar:3.1.3: The following artifacts could not be resolved: org.apache.hive:hive-metastore:jar:2.3.3, it.unimi.dsi:fastutil:jar:6.5.6, org.apache.hive:hive-exec:jar:2.3.3, org.codehaus.groovy:groovy-all:jar:2.4.4, org.apache.calcite:calcite-core:jar:1.10.0: Could not transfer artifact org.apache.hive:hive-metastore:jar:2.3.3 from/to aliyun (http://maven.aliyun.com/repository/central/): GET request of: org/apache/hive/hive-metastore/2.3.3/hive-metastore-2.3.3.jar from aliyun failed: Premature end of Content-Length delimited message body (expected: 8,118,485; received: 5,554,716) -> [Help 1]",hive
7,"Job seems to be stuck here, killed. (after 43200 seconds of inactivity)",httpcomponents-asyncclient
2,"[ 1074s] CMake Warning (dev) at util/CMakeLists.txt:29 (add_dependencies):
[ 1074s]   Policy CMP0046 is not set: Error on non-existent dependency in
[ 1074s]   add_dependencies.  Run ""cmake --help-policy CMP0046"" for policy details.
[ 1074s]   Use the cmake_policy command to set the policy and suppress this warning.
[ 1077s] /home/abuild/rpmbuild/BUILD/hyperscan-5.4.0/src/util/intrinsics.h:75:2: error: #error no intrinsics file
[ 1077s]    75 | #error no intrinsics file",hyperscan
4,"[  943s] /home/abuild/rpmbuild/BUILD/i40e-2.22.8/src/i40e_txrx.c: In function 'i40e_process_skb_fields':
[  943s] /home/abuild/rpmbuild/BUILD/i40e-2.22.8/src/i40e_txrx.c:2337:38: error: 'rx_ptype' undeclared (first use in this function); did you mean '_ctype'?
[  943s]  2337 |  i40e_rx_hash(rx_ring, rx_desc, skb, rx_ptype);
[  943s]       |                                      ^~~~~~~~
[  943s]       |                                      _ctype
[  943s] /home/abuild/rpmbuild/BUILD/i40e-2.22.8/src/i40e_txrx.c:2337:38: note: each undeclared identifier is reported only once for each function it appears in",i40e
8,"[ 1409s] ./include/linux/compiler.h:246:10: fatal error: asm/rwonce.h: No such file or directory
[ 1409s]   246 | #include <asm/rwonce.h>
[ 1409s]       |          ^~~~~~~~~~~~~~
[ 1409s] compilation terminated.",iavf
8,"/home/abuild/rpmbuild/BUILDROOT/imageTailor-1.0.4-1.oe2303.riscv64/opt/imageTailor
[ 1189s] /usr/bin/cp: cannot stat 'conf/riscv64/*': No such file or directory",imageTailor
10,"[ 1952s] * What went wrong:
[ 1952s] A problem occurred configuring root project 'kafka-2.8.2-src'.
[ 1952s] > Could not resolve all artifacts for configuration ':classpath'.
[ 1952s]    > Could not resolve org.ajoberstar.grgit:grgit-core:4.1.1.
[ 1952s]      Required by:
[ 1952s]          project :
[ 1952s]       > Could not resolve org.ajoberstar.grgit:grgit-core:4.1.1.
[ 1952s]          > Could not get resource 'https://repo.huaweicloud.com/repository/maven/org/ajoberstar/grgit/grgit-core/4.1.1/grgit-core-4.1.1.pom'.
[ 1952s]             > Could not GET 'https://repo.huaweicloud.com/repository/maven/org/ajoberstar/grgit/grgit-core/4.1.1/grgit-core-4.1.1.pom'.
[ 1952s]                > Connect to repo.huaweicloud.com:443 [repo.huaweicloud.com/113.3.58.55, repo.huaweicloud.com/175.153.171.177, repo.huaweicloud.com/175.153.171.173, repo.huaweicloud.com/113.3.58.56] failed: connect timed out",kafka
6,"[17627s] ====patch 0035-add-riscv64-support.patch======
[17627s] + patch -p1 -F1 -s
[17627s] /usr/bin/patch: **** malformed patch at line 40182:",kata-containers
2,"[ 792s] CMake Error at cmake/CMakeTestLLAsmCompiler.cmake:40 (message): [ 792s] The LLAsm compiler ""/usr/bin/llvm-as"" is not able to compile a simple test [ 792s] program.",libclc
8,"[ 1167s] CMake Error at /home/abuild/rpmbuild/BUILD/llvm-bolt-0/bolt/src/Target/CMakeLists.txt:3 (add_subdirectory):
[ 1167s]   add_subdirectory given source ""WebAssembly"" which is not an existing
[ 1167s]   directory.
[ 1167s] 
[ 1167s] 
[ 1167s] -- Targeting llvm-bolt X86
[ 1167s] -- Targeting llvm-bolt XCore
[ 1167s] CMake Error at /home/abuild/rpmbuild/BUILD/llvm-bolt-0/bolt/src/Target/CMakeLists.txt:3 (add_subdirectory):
[ 1167s]   add_subdirectory given source ""XCore"" which is not an existing directory.
[ 1167s] 
[ 1167s] 
[ 1167s] fatal: not a git repository (or any of the parent directories): .git",llvm-bolt
1,"[ 1050s] Error: unsupported machine: riscv64.
[ 1050s] Only x86, x86_64, arm, loongarch and aarch64 are supported.",memleax
10,"[ERROR] Failed to execute goal on project mybatis: Could not resolve dependencies for project org.mybatis:mybatis:jar:3.5.8: The following artifacts could not be resolved: net.bytebuddy:byte-buddy:jar:1.12.1, org.assertj:assertj-core:jar:3.21.0, org.testcontainers:testcontainers:jar:1.16.2: Could not transfer artifact net.bytebuddy:byte-buddy:jar:1.12.1 from/to aliyun (http://maven.aliyun.com/repository/central/): GET request of: net/bytebuddy/byte-buddy/1.12.1/byte-buddy-1.12.1.jar from aliyun failed: Premature end of Content-Length delimited message body (expected: 3,722,826; received: 1,784,517) -> [Help 1]",mybatis
2,"[  810s] Cannot find appropriate system libraries for WITH_SSL=system.
[  810s] Make sure you have specified a supported SSL version.",mysql5
8,[ 1081s] /usr/bin/strip: 'tests/keycard/libswsds_riscv64.so': No such file,oec-hardware
8,"[ 1019s] error: File not found: /home/abuild/rpmbuild/BUILDROOT/oemaker-2.0.4-9.oe2303.riscv64/etc/isocut/rpmlist
[ 1019s] error: File not found: /home/abuild/rpmbuild/BUILDROOT/oemaker-2.0.4-9.oe2303.riscv64/etc/isocut/anaconda-ks.cfg",oemaker
2,[ 1402s] Compiler error reporting is too harsh for ./configure (perhaps remove -Werror). [ 1402s] ** ./configure aborting.,opengauss-server
4,"[  823s] /home/abuild/rpmbuild/BUILD/pin-gcc-client-0.4.1/include/Dialect/PluginDialect.td:48:39: error: Couldn't find class 'OpTrait'
[  823s] class Plugin_Op<string mnemonic, list<OpTrait> traits = []> :
[  823s]                                       ^
[  823s] Included from /home/abuild/rpmbuild/BUILD/pin-gcc-client-0.4.1/include/Dialect/PluginOps.td:23:
[  823s] /home/abuild/rpmbuild/BUILD/pin-gcc-client-0.4.1/include/Dialect/PluginDialect.td:48:46: error: unknown class name
[  823s] class Plugin_Op<string mnemonic, list<OpTrait> traits = []> :",pin-gcc-client
4,"[ 1644s] /home/abuild/rpmbuild/BUILD/pin-server-0.4.0/include/Dialect/PluginDialect.td:46:39: error: Couldn't find class 'OpTrait'
[ 1644s] class Plugin_Op<string mnemonic, list<OpTrait> traits = []> :
[ 1644s]                                       ^
[ 1644s] Included from /home/abuild/rpmbuild/BUILD/pin-server-0.4.0/include/Dialect/PluginOps.td:21:
[ 1644s] /home/abuild/rpmbuild/BUILD/pin-server-0.4.0/include/Dialect/PluginDialect.td:46:46: error: unknown class name
[ 1644s] class Plugin_Op<string mnemonic, list<OpTrait> traits = []> :",pin-server
5,"[228933s] -- Installing: /home/abuild/rpmbuild/BUILD/rustc-1.66.1-src/build/riscv64gc-unknown-linux-gnu/llvm/bin/llvm-objdump
[228960s] /.build/build-vm: line 472: echo: write error: No space left on device",rust
2,"[  563s] Current Platform: ARM Trustzone, iTrustee SDK PATH:/opt/itrustee_sdk
[  563s] CMake Error at CMakeLists.txt:60 (message):
[  563s]   Please provide the correct iTrusteeSDK path",secGear
2,[70873s] clang-15: error: linker command failed with exit code 1 (use -v to see invocation),simde
2,"[ 2680s] ERROR: pkg-config reported DPDK libdir /usr/local/lib64 is out of the directory specified with --with-dpdk=
[ 2680s] ERROR: do you have another DPDK installed in the system?",spdk
4,"[  799s] /home/abuild/rpmbuild/BUILD/SPIRV-Tools-2022.1/source/val/validate_builtins.cpp:4010:10: error: enumeration value 'SpvBuiltInCullMaskKHR' not handled in switch [-Werror=switch]
[  799s] cc1plus: all warnings being treated as errors
[  799s] ninja: build stopped: subcommand failed.",spirv-tools
7,[ 1532s]      [java] error(10):  internal error: org.antlr.tool.Grammar.createLookaheadDFA(Grammar.java:1279): could not even do k=1 for decision 26; reason: timed out (>1000ms),sqljet
8,"[  654s] Starting local Bazel server and connecting to it...
[  654s] FATAL: Cannot get start time of process 16075: (error: 2): No such file or directory",tensorflow
4,"[31876s] 501:11.82 /home/abuild/rpmbuild/BUILD/obj/dist/include/mozilla/webrender/webrender_ffi_generated.h:24:33: error: redefinition of 'ROOT_CLIP_CHAIN'
[31876s] 501:11.82 constexpr static const uint64_t ROOT_CLIP_CHAIN = ~0;",thunderbird
1,"[ 1404s] error: failed to run custom build command for `wasmtime-fiber v0.30.0`
[ 1404s] 
[ 1404s] Caused by:
[ 1404s]   process didn't exit successfully: `/home/abuild/rpmbuild/BUILD/target/release/build/wasmtime-fiber-9c950bd6d400bc19/build-script-build` (exit status: 101)
[ 1404s]   --- stderr
[ 1404s]   thread 'main' panicked at 'wasmtime doesn't support fibers on platform: riscv64gc-unknown-linux-gnu', /home/abuild/rpmbuild/BUILD/vendor/wasmtime-fiber/build.rs:17:9",WasmEngine
10,"[ 2442s] [ERROR] [ERROR] Some problems were encountered while processing the POMs:
[ 2443s] [FATAL] Non-resolvable parent POM for org.wildfly.security:wildfly-elytron:1.6.8.Final: Could not transfer artifact org.jboss:jboss-parent:pom:25 from/to aliyun (http://maven.aliyun.com/repository/central/): Connect to maven.aliyun.com:80 [maven.aliyun.com/182.92.29.53, maven.aliyun.com/182.92.29.54, maven.aliyun.com/182.92.29.16, maven.aliyun.com/59.110.251.11, maven.aliyun.com/59.110.251.12, maven.aliyun.com/59.110.251.4, maven.aliyun.com/59.110.251.10, maven.aliyun.com/182.92.29.40, maven.aliyun.com/182.92.29.13, maven.aliyun.com/59.110.251.9] failed: Connection refused (Connection refused) and 'parent.relativePath' points at wrong local POM @ line 20, column 13",wildfly-elytron
10,"[ 8977s] [ERROR] Failed to execute goal org.apache.maven.plugins:maven-site-plugin:3.7.1:attach-descriptor (attach-descriptor) on project parent: Execution attach-descriptor of goal org.apache.maven.plugins:maven-site-plugin:3.7.1:attach-descriptor failed: Plugin org.apache.maven.plugins:maven-site-plugin:3.7.1 or one of its dependencies could not be resolved: The following artifacts could not be resolved: org.apache.pdfbox:pdfbox:jar:2.0.4, com.ibm.icu:icu4j:jar:58.1: Could not transfer artifact org.apache.pdfbox:pdfbox:jar:2.0.4 from/to aliyun (http://maven.aliyun.com/repository/central/): GET request of: org/apache/pdfbox/pdfbox/2.0.4/pdfbox-2.0.4.jar from aliyun failed: Premature end of Content-Length delimited message body (expected: 2,450,391; received: 1,904,918) -> [Help 1]",zookeeper
